"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","Ribo","L","M1","M3","M4","S","UV","pctRibo","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"pdcl","pdcl",1.54915436861055,0.0473532884731925,3.10998353559848e-06,0.076850803148174,0.319,0.308,2.07434903128039,1.67635967762772,1.35572815564333,1.51846760172248,1.7607561658314,1.01538961120037,1.44303033696812,31.9148936170213,31.529263687854,26.7857142857143,26.027397260274,32.8571428571429,21.9512195121951,30
"scg3","scg3",6.15854542062531,-0.889782071432654,3.57861208680359e-06,0.0884310832770036,0.085,0.739,0.434539200641924,7.29864102898114,6.64336635995095,7.50508328650006,5.14481375031362,7.485422132874,8.59795218511546,8.51063829787234,75.7079924480805,66.0714285714286,63.013698630137,62.8571428571429,63.4146341463415,75
"kera","kera",10.423021121205,-0.998528830111127,4.03897064111188e-06,0.0998070035125157,0,0.465,0,6.29174731211751,20.2879473688708,19.9250956893812,2.29679493622979,20.6447916499599,3.51477089187583,0,43.2347388294525,96.4285714285714,63.013698630137,31.4285714285714,75.609756097561,35
"hspa5","hspa5",1.17543802505116,0.481841602517052,4.4272146648674e-06,0.109400901583538,0.426,0.117,4.04392498033168,0.533597171981999,0.692511456860551,1.13417931166505,0.282217129049591,0.861394876365715,0.680241249103525,42.5531914893617,11.5166771554437,12.5,19.1780821917808,7.14285714285714,13.4146341463415,10
"vamp2","vamp2",1.88229290749098,0.0392066039053744,4.49202350541513e-06,0.111002392842313,0.383,0.358,2.86830390310269,2.16202148460773,1.41968686030978,2.47785648178341,1.96406168747216,1.46425288320918,0.819867051951891,38.2978723404255,36.8156073001888,23.2142857142857,39.7260273972603,30,30.4878048780488,15
"btg2","btg2",1.32214650184139,0.293420118842818,5.3202187660007e-06,0.131467925926643,0.277,0.168,3.61771235481866,0.980607676467529,1.18556105732231,0.746299089437199,0.987993494243872,0.894583966080006,0.842267874520173,27.6595744680851,17.3064820641913,14.2857142857143,12.3287671232877,15.7142857142857,14.6341463414634,10
"rhoab","rhoab",1.33759642305678,0.0871912455187692,5.42753900254939e-06,0.134119916291998,0.319,0.271,2.25001157158733,1.53099662754857,0.70492493568733,1.81346450846829,1.03094947577691,1.82882947431595,0.203998368013056,31.9148936170213,27.9421019509125,14.2857142857143,30.1369863013699,17.1428571428571,30.4878048780488,5
"hp1bp3","hp1bp3",1.28243324347608,0.18328820742505,5.53260538338811e-06,0.136716211628903,0.426,0.188,2.40205814274481,0.973647451781239,1.52125401441439,1.59717814569761,1.34562804146587,0.913051661591881,0.224215246636771,42.5531914893617,18.8168659534298,25,17.8082191780822,21.4285714285714,15.8536585365854,5
"ccng1","ccng1",1.06181027148835,0.410307304509182,5.61408756081064e-06,0.138729717715192,0.404,0.125,3.80789468927096,0.599346733980714,0.457741613455598,0.407654015147079,0.53161729576739,0.836899667687412,0.791517885109315,40.4255319148936,12.8382630585274,7.14285714285714,9.58904109589041,8.57142857142857,15.8536585365854,10
"zbtb18","zbtb18",1.08409392860051,0.226713997731695,6.09916906357184e-06,0.150716566729924,0.404,0.182,2.58285942564475,1.00274696462033,0.357283134180367,1.25054748080843,1.29860968751752,0.767012916858663,0.3295978905735,40.4255319148936,18.8797986154814,7.14285714285714,19.1780821917808,17.1428571428571,15.8536585365854,5
"slc3a2b","slc3a2b",3.70611559223648,0.0198996738520862,6.28782217076571e-06,0.155378373661792,0.511,0.475,4.25844793842509,3.62706645387611,4.18331708627456,4.23417611405794,2.89635281408723,4.30358711801058,2.43986162092386,51.063829787234,48.080553807426,48.2142857142857,42.4657534246575,42.8571428571429,46.3414634146341,35
"rgs9a","rgs9a",5.06262857651741,-0.86483488641196,6.8796295265062e-06,0.170002525229495,0.043,0.683,0.191353458185611,6.80636800819872,7.81799895359926,6.89265476341624,5.83751383046722,5.02938934709922,2.86312167465561,4.25531914893617,69.9811202013845,67.8571428571429,61.6438356164384,60,57.3170731707317,35
"ip6k2b","ip6k2b",1.26189899186079,0.157925041416738,7.3958073239996e-06,0.182757794783354,0.362,0.19,2.45084650219771,1.03525638441705,1.47196373294463,0.24741456485044,1.75709914100505,0.616152498102984,1.25456011950764,36.1702127659575,19.3832599118943,21.4285714285714,5.47945205479452,34.2857142857143,9.75609756097561,20
"rp2","rp2",1.42037152377145,0.0924501279961782,9.20999144089035e-06,0.227588098495842,0.277,0.254,2.30570714610295,1.39342406947532,1.57715549695739,1.54352973258999,0.83548708770633,1.13970072280654,1.14759641076164,27.6595744680851,26.117054751416,23.2142857142857,26.027397260274,18.5714285714286,21.9512195121951,10
"psmb7","psmb7",1.51640913212406,0.0902524449984715,9.24982986966956e-06,0.228572545909405,0.319,0.239,1.9830651108256,1.17548576591528,1.05184141822425,1.199307751311,1.09736914529328,1.50705597715555,2.60073875614345,31.9148936170213,23.9144115796098,17.8571428571429,24.6575342465753,21.4285714285714,25.609756097561,35
"pdcd4b","pdcd4b",1.3094973907771,0.61130928550839,9.61630868220784e-06,0.237628603846038,0.617,0.092,5.29076612284229,0.411144245304177,1.00723595567999,0.418825696197439,0.584981255498035,0.22067794998626,1.23285050993152,61.7021276595745,8.93643801132788,16.0714285714286,6.84931506849315,11.4285714285714,4.8780487804878,25
"acin1a","acin1a",1.29301864706258,0.178968546280533,1.14819524994106e-05,0.283730528212935,0.34,0.188,2.35881982971791,0.962108132813361,0.376323255296494,1.02032500989813,1.68737918382444,1.15544109581585,1.49073402207189,34.0425531914894,18.6910006293266,8.92857142857143,17.8082191780822,27.1428571428571,19.5121951219512,25
"TULP2","TULP2",3.75811655660447,0.00501439679965687,1.24411181931274e-05,0.307432471670372,0.532,0.511,4.33476242654632,3.79840088477706,4.95142789687057,4.43216560033387,3.46473558468279,3.14529913266891,2.18002437035179,53.1914893617021,52.4229074889868,55.3571428571429,42.4657534246575,40,43.9024390243902,35
"atf3","atf3",3.78096869044601,1.79372562019223,1.25245333193321e-05,0.309493742854015,0.596,0.042,24.1876616082832,0.233757799314117,0,0.52969910545602,0.0396494984338448,0.991321456329645,0.484691365305233,59.5744680851064,4.21648835745752,0,9.58904109589041,1.42857142857143,2.4390243902439,10
"pdca","pdca",2.98061936562296,0.0707328575521485,1.34575883708671e-05,0.332550466232497,0.362,0.31,3.02104415557945,1.93140227478466,2.14095091327156,3.84602416543532,2.65192747153809,2.74432153607347,4.52866504267815,36.1702127659575,30.3335431088735,30.3571428571429,35.6164383561644,41.4285714285714,28.0487804878049,45
"spock3","spock3",7.38284786329962,-0.870597618739174,1.41341175656998e-05,0.349268179166007,0.021,0.625,0.0946888996202975,5.56220364692567,6.68978038495915,9.65260855678802,4.92768081317465,13.6271584835311,11.1258142580984,2.12765957446809,61.0446821900566,62.5,71.2328767123288,58.5714285714286,85.3658536585366,70
"lsm4","lsm4",1.13516446345195,0.102700738525039,1.45136160845038e-05,0.358645967064172,0.298,0.224,1.77755771169552,1.1228373370394,0.675752300137901,1.06575188589738,1.10805794499447,1.20554215494046,0.990651909458521,29.7872340425532,22.9074889867841,10.7142857142857,17.8082191780822,27.1428571428571,23.1707317073171,15
"nucks1a","nucks1a",1.14637075974265,0.371179693066849,1.46508781639382e-05,0.362037850309077,0.426,0.13,3.35123781730188,0.57719268428629,0.950972649507164,0.592918976447334,0.574209797244493,0.858093268343604,1.11997012506778,42.5531914893617,12.901195720579,16.0714285714286,10.958904109589,11.4285714285714,14.6341463414634,15
"cdk5r2b","cdk5r2b",4.1170515111148,-0.849110275926374,1.48840178689739e-05,0.367798965560214,0.043,0.679,0.222981172977009,6.61761271472174,4.22455218137394,5.40278302860831,3.91869965435621,5.91243225320532,2.52029957256106,4.25531914893617,70.6104468219006,53.5714285714286,56.1643835616438,47.1428571428571,63.4146341463415,30
"ankrd11","ankrd11",1.27117883745019,0.14955466107424,1.59422391896271e-05,0.393948672614875,0.319,0.196,2.24265499837009,0.999978806231832,0.964343680536276,1.52598774472877,1.50076545315852,0.95727187576421,0.707249303361595,31.9148936170213,19.8237885462555,14.2857142857143,20.5479452054795,22.8571428571429,15.8536585365854,15
"si:ch211-195b13.1","si:ch211-195b13.1",6.17437732867823,-0.880526472159753,1.62917170999541e-05,0.402584621256965,0.106,0.698,0.631023996554046,7.5306439922674,5.76147794249449,7.12742782260778,5.50211130905199,7.88870703752788,8.77924920024406,10.6382978723404,71.0509754562618,57.1428571428571,58.9041095890411,60,70.7317073170732,75
"camk2n1a","camk2n1a",1.68667728119566,0.0632978790646303,1.7088535928348e-05,0.422274811325406,0.255,0.266,2.02677809215501,1.4304650464343,1.14320942135377,0.916169858287123,1.86776660754074,1.26957207525291,3.15277986734578,25.531914893617,26.8093140339836,17.8571428571429,19.1780821917808,35.7142857142857,23.1707317073171,40
"ubc","ubc",5.52586811379771,-0.0674901052069969,1.72182114237112e-05,0.425479222491328,0.638,0.623,5.7246388587326,5.28170928632855,4.98739861974596,4.32403821632741,4.89340784092071,6.5819089288682,6.88797504566054,63.8297872340426,62.8067967275016,58.9285714285714,50.6849315068493,57.1428571428571,69.5121951219512,60
"dynll1","dynll1",3.72063241029464,-0.0245392603635408,1.86294617782315e-05,0.460352630001879,0.362,0.486,4.09637983038596,3.70345055280552,2.515990750702,4.65392448351643,2.65212770646218,5.15021855034612,3.27233499784425,36.1702127659575,49.2133417243549,32.1428571428571,49.3150684931507,42.8571428571429,54.8780487804878,40
"mdh1ab","mdh1ab",6.87464640399156,-0.860082172827623,1.87250877296838e-05,0.462715642888217,0.128,0.726,0.729230203648558,7.99323023670646,11.0520561145426,8.72704268993277,5.87863235702712,5.38091214031602,8.3614210857674,12.7659574468085,73.3794839521712,80.3571428571429,69.8630136986301,67.1428571428571,60.9756097560976,70
"PDE6H","PDE6H",2.79814023001621,0.160342650075179,2.09615591098421e-05,0.517981087163309,0.298,0.333,4.90197271524236,2.89223288790265,0.807091673723762,2.19981691647011,2.71874915516797,5.20392411244656,0.863194149160056,29.7872340425532,34.4241661422278,12.5,23.2876712328767,34.2857142857143,39.0243902439024,10
"mt-co2","mt-co2",302.780294411391,-1.05096873392811,2.25691272527926e-05,0.557705703543757,1,1,126.025963849106,341.936505986668,333.440425802685,321.171496649758,391.943255557275,265.267198753439,339.677214280806,100,100,100,100,100,100,100
"tceb1b","tceb1b",2.11978365369329,0.00108860185075815,2.45777675643946e-05,0.607341214283755,0.447,0.367,2.51576346555155,2.23214812192458,2.2169903793328,1.93981977860047,1.74823883039073,2.351037734359,1.83448726569391,44.6808510638298,37.1932032724984,37.5,32.8767123287671,31.4285714285714,35.3658536585366,30
"hdac1","hdac1",1.18729284314427,0.0748561151908086,2.53953884657858e-05,0.627545444378033,0.277,0.229,1.94703965389872,1.15737993020423,1.05570568365967,0.789352222988645,0.955185378461638,1.40377969844093,1.00260733435604,27.6595744680851,23.7885462555066,17.8571428571429,13.6986301369863,20,21.9512195121951,15
"tomm5","tomm5",1.49639359757648,0.0313885570354666,2.5563349410206e-05,0.631695927275601,0.319,0.297,2.07689247242843,1.68192521937943,0.554793594234593,1.67906973861005,0.74222267650963,2.10707539046019,1.63277609141301,31.9148936170213,30.8999370673379,10.7142857142857,27.3972602739726,17.1428571428571,32.9268292682927,25
"snap25b","snap25b",11.7937700785142,-0.971087288896674,2.65116200811838e-05,0.655128643826132,0.426,0.9,3.04035335173798,13.4601951636987,13.7200634047256,13.0960074058109,13.857431567887,11.2475992192936,14.1347404364454,42.5531914893617,90.6859660163625,91.0714285714286,83.5616438356164,90,81.7073170731707,90
"tmed7","tmed7",1.01395823406713,0.120392859642692,2.69493950547445e-05,0.66594650119779,0.277,0.206,2.1220563123382,1.077563139151,0.867826181056966,0.709707344630331,0.59889263324506,1.31503160446886,0.406630423579493,27.6595744680851,21.648835745752,12.5,15.0684931506849,12.8571428571429,20.7317073170732,10
"ier5","ier5",1.18513967432662,0.309116506611358,2.86431818982433e-05,0.707801667887491,0.404,0.142,3.20382623946375,0.742497156382046,0.395340522087084,0.53247273617214,1.17780714617258,0.985215126297039,1.25881879371169,40.4255319148936,14.3486469477659,7.14285714285714,8.21917808219178,17.1428571428571,17.0731707317073,20
"sub1a","sub1a",1.60872014387651,0.0577952348510899,3.12287591534727e-05,0.771693867441463,0.298,0.254,1.66935855966413,1.32712362529708,1.8060056155462,1.15805976082599,2.18633782664839,1.8640291888979,1.2501264302559,29.7872340425532,25.1101321585903,30.3571428571429,16.4383561643836,34.2857142857143,29.2682926829268,20
"csnk2b","csnk2b",1.47042989227307,0.0429270440192774,3.2541865940061e-05,0.804142049244847,0.34,0.263,2.24637840741517,1.39366305222064,1.63496879745017,1.74210206739528,1.52758084890756,1.16092297393218,0.587393098590471,34.0425531914894,26.746381371932,28.5714285714286,24.6575342465753,28.5714285714286,19.5121951219512,10
"hspa4a","hspa4a",1.43426469458473,0.903118354545045,3.26089507112022e-05,0.805799781024517,0.511,0.068,8.38110332591379,0.307007159949978,0.296326940068104,0.182311119146218,0.226032523964464,0.247710770686332,0.399361022364217,51.063829787234,7.04845814977974,5.35714285714286,4.10958904109589,5.71428571428571,6.09756097560976,5
"sdc4","sdc4",1.17263821700088,0.682887716248527,3.90427655046414e-05,0.964785778385194,0.681,0.077,6.06307580511171,0.448084917610654,0.454843441887573,0.329759581236837,0.137709329608843,0.225930513080653,0.549063930469923,68.0851063829787,8.11831340465702,7.14285714285714,6.84931506849315,2.85714285714286,4.8780487804878,10
"hnrnpa1b","hnrnpa1b",2.13682071137735,-0.0105112372135918,3.91127840820162e-05,0.966516007450701,0.34,0.369,2.24398339063993,2.12809203153314,2.61482698522623,2.02113024245437,2.31881435628801,2.33073963541758,1.30015833808221,34.0425531914894,37.7595972309629,35.7142857142857,34.2465753424658,30,34.1463414634146,20
"prom1b","prom1b",2.19665590704049,0.0734180292472052,4.30098884513604e-05,1,0.34,0.295,2.47868111972866,1.70781509655027,1.45498358370015,2.93015430383486,2.84143901380126,1.93378690201032,2.02973132965793,34.0425531914894,29.137822529893,21.4285714285714,38.3561643835616,42.8571428571429,24.390243902439,25
"mtbl","mtbl",1.72439308898795,0.0379207608582064,4.35205812965348e-05,1,0.298,0.288,2.10736923213574,1.61978460739727,1.90989737235864,2.09359285424888,2.04011722792772,1.35292527122732,0.947065057620042,29.7872340425532,29.0119572057898,28.5714285714286,31.5068493150685,32.8571428571429,21.9512195121951,15
"cct4","cct4",1.13287440946902,0.223028536074564,4.4132739822179e-05,1,0.426,0.153,2.37112746633907,0.719745472549248,1.06667545362476,0.703902995145253,0.917837665026958,1.13299746145973,1.01783435213812,42.5531914893617,15.1667715544368,19.6428571428571,10.958904109589,17.1428571428571,18.2926829268293,15
"polr2l","polr2l",1.88899908155218,0.0325971945177006,4.6185450672531e-05,1,0.34,0.267,1.90478171444429,1.36443279596877,1.98898186591966,1.83096793783218,1.70440816387137,1.93292942191875,2.49649167091026,34.0425531914894,26.0541220893644,28.5714285714286,26.027397260274,28.5714285714286,34.1463414634146,35
"gabarapb","gabarapb",4.82355292670396,-0.0999455672798826,4.63923309846711e-05,1,0.66,0.634,4.59978683473774,4.91096776620314,4.5328916788074,5.41495443913186,4.45378116172475,5.25169811637165,4.60079048995116,65.9574468085106,64.2542479546885,58.9285714285714,57.5342465753425,61.4285714285714,62.1951219512195,45
"dap1b","dap1b",3.43349004121197,0.000250281568069222,4.6793789346735e-05,1,0.383,0.375,2.83024916593179,2.39799460312227,2.6725702767869,3.16507036622831,3.43883092737427,4.51739614873435,5.01231880030589,38.2978723404255,37.1302706104468,32.1428571428571,34.2465753424658,41.4285714285714,45.1219512195122,50
"map1ab","map1ab",6.15029605780792,-0.0795338277073362,4.72753423113376e-05,1,0.404,0.622,4.77266836452348,5.28988680043335,8.78443297751,7.34208876179426,8.07017362210296,3.36241261138514,5.43040926690625,40.4255319148936,62.2404027690371,75,63.013698630137,75.7142857142857,43.9024390243902,50
"srsf2a","srsf2a",1.20293211453765,0.0900462806847837,4.74637683646073e-05,1,0.277,0.208,1.95189331729615,1.03074108547585,1.10999416404981,1.16800568613363,1.40355174946248,1.7563387993456,0,27.6595744680851,20.7677784770296,17.8571428571429,19.1780821917808,21.4285714285714,30.4878048780488,0
"sap18","sap18",1.26225893246839,0.105550467220749,4.79823505994773e-05,1,0.255,0.212,1.75005045989571,1.05795558358343,1.07036292140114,1.19387964618232,0.877625837841434,1.52044155946484,1.36549651890983,25.531914893617,21.334172435494,17.8571428571429,20.5479452054795,14.2857142857143,28.0487804878049,20
"ptges3a","ptges3a",1.03207519324245,0.115806967387938,4.88086939107028e-05,1,0.255,0.199,2.2506288997108,1.03639019892114,0.628642656951963,0.535047501928584,1.00841466564642,1.16204303916094,0.603359390377273,25.531914893617,20.7677784770296,8.92857142857143,10.958904109589,18.5714285714286,21.9512195121951,10
"setb","setb",1.67145011801181,0.0105426249959416,4.89506171267355e-05,1,0.362,0.319,1.86717134738942,1.83658387945593,1.35790264459685,1.70010972621929,2.12698333146809,1.50370831943125,1.30769157752187,36.1702127659575,32.6620516047829,25,21.9178082191781,40,26.8292682926829,20
